label,full_text
Offensive,This hangover a bitch. &#57608;
Offensive,This headache is a bitch &#128543;&#128548;
Offensive,This hoe car smell like nigga let off a sweet potato bomb in her shit!
Offensive,This hoe got 10 seconds to get the hell up outta my face before i set that weave on fire..
Offensive,This hoe got a gf but complain about life like is she hitting you right ?
Offensive,This hoe in here 6months pregnant man take yo ass home
Offensive,This hoe loud...
Offensive,This hoe reathie be tripping &#128514;&#128514;&#128514;&#128514;
Offensive,"This hoe straight up disappeared on me, like where did you go ?"
Offensive,This hoe taken by the world smh
Offensive,This hot ass black girl from twitter goes to WOHS lol. That's cray. I thought she was some alias ass bitch from miles away
Non-offensive,This hot chocolate and Famous Amos too bomb right now
Offensive,This how most of yall side hoes gone look on valentines day!! Lol http://t.co/SJmjiysthI
Offensive,This ignorant bitch on msnbc said police have no training on their weapons. SMH
Offensive,This is EXACTLY why I don't tell this bitch SHIT !
Offensive,"This is Marco's lotion, and he got mad that I told him that he smells like a bitch http://t.co/e0cnF1nWSI"
Non-offensive,This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. #IndyCar #GoProGrandPrix
Non-offensive,"This is a sexy tweet. RT @Yankees: With a 6-0 lead, #Yankees turn to Matt Thornton to finish off the Red Sox in the 9th."
Non-offensive,This is better than flappy bird.&#128525;&#128525; #FallOutBird http://t.co/CHVzWTvltG
Offensive,"This is exactly why bitches end up dead RT @CASHKILLEM: Told him to stop fucking with me , I hope it rain bitch. http://t.co/2fuxRzeVTp"
Offensive,This is fucked up lmao #whore #bitch which one are you? #cheaters better go to maaco #dead http://t.co/nQ56ZkPjhj
Offensive,This is fucking retarded
Offensive,"This is fucking trash. RT @DearLeader10: Drake is Jewish too RT @QUEcified: So Young Money is the 3rd Reich now?

https://t.co/DONsGdPTVr"
Offensive,This is great RT @AmPowerBlog loser &amp; coward @MikePrysner grabbed my iPhone and threw it in the street. He's a pussy. http://t.co/CVUbLNgXKj
Offensive,This is how im asking my bitch to prom or for her to marry me &#128076; guareenteed yes http://t.co/4HZzRqJHaq
Offensive,This is how you know LHS is ghetto. http://t.co/9eAGkXDGH5
Offensive,"This is my ""sup bitches"" face http://t.co/mqPqzLgCKf"
Offensive,This is no excuse to call me bitch? You got caught. Stop.
Non-offensive,This is really for @BrianStann RT @JimDaves: @WesDurham Exploding giant yellow ducks. You&#8217;ll appreciate this: http://t.co/SpOhTpl8uV
Non-offensive,This is so much fun! &#128070;&#128588; #1UBB #1ndiana #hoosiers #hoosierdaddy
Non-offensive,This is true... RT @Mr_QuenchYaGirl: Charlie Clips the coldest battle rapper doing it. No debating!!!
Offensive,This is why @chrisbrown is a dumb ass hoe http://t.co/VeyjlYXHzt
Non-offensive,This is why my mother isn't allowed to make brownies http://t.co/h0cFT5wcBV
Offensive,This is why no one likes you. Because you're a bitch. And a slut.
Non-offensive,This is why nothing gets done. Morons like Coburn trying 2 ad a gun amendment 2 a public works bill. Push back on the #teabagger #morningjoe
Offensive,This is why people are lucky they only deal with customers over the phone. There'd be a lot of choked out bitches if this was done in person
Offensive,This just in: don't trust these hoes http://t.co/chyD7jrGxy
Offensive,This kid @bobbyhorai straight watched a bitch eat her own bloody tampon #fucksamattawithyou
Offensive,This kid looks like a retard when he tries hiding his phone... so obvious
Offensive,This knicks game is so retarded right now smh
Offensive,This lame azz napk nigga always talking bout he be the reason there always yellow tape upk in the turf&#8230; http://t.co/2lDIHA2A3a
Offensive,This lil Thot bitch really tried to run game on me
Offensive,This lit bitch jayonna in the class im an aide in is SOOO FUNNY
Offensive,This little bastard comes unto spinelli's all the time just to do his little wigger rap thinh and try to say it AT me like I'm gonna die &#128514;
Offensive,This ma niggah @trigga_tre123 &#128076;
Offensive,This man Wimp gotta be drunk he know damn well he dont fw no hoes!! &#128514;&#128557;
Non-offensive,"This mint brownies recipe is made with almond flour, coconut palm sugar, coconut oil, and coconut mi http://t.co/XZZfDoLZDn"
Non-offensive,This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted
Non-offensive,This music is trash
Offensive,This my bitch please face http://t.co/O3k4WLrZTp
Non-offensive,This my dog telling me he is done playing frisbee for now.. lazy mutt http://t.co/l4AocjczsH
Non-offensive,This new avi trash or nah
Offensive,This new shit i'm workin on... yea nigguh!
Offensive,"This nicca just typed to me...""You are very busy two!"" &#128530;&#128547; so, I'm busy twice? Lmao"
Offensive,This nig johnel keep falling asleep.... That's usually me lol
Offensive,This nigga @80sbaby4life gotta weird gay shoe fetish...&amp; I'm sick of y'all letting this island nigger slide! http://t.co/E96cQ8kKBo
Offensive,This nigga Magic Johnson got a Grade A faggot for a son &#128514;&#128514;.. He had to have done some terrible shit growin up lol..
Offensive,"This nigga been all in public with his new young bitch, rubbin it in her face but when she reacts it WW3? She probably ain't even seen Drake"
Offensive,This nigga jerry room smell like bad pussy!&#128530;
Offensive,This nigga next to me trippin balls and all he wants to do is draw naked bitches and complain about how I'm making the room shake
Offensive,This nigga on the train treating his bitch over the phone lmao
Offensive,This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol
Offensive,"This nigga said you aint going through SHIT you just need sum Dicc&#9995;&#128514;&#128557; Good try hoe, its been a while but its really sum shit going down."
Offensive,This nigga showed me that sad ass dog my girl pit would look at that hoe and say nigga gone
Offensive,This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &#128514;&#128514;&#128514;
Offensive,This nigga think he gone play me shoot dice let yo hoe fade me
Offensive,This nigga to my left ugly then a bitch
Offensive,This niggah @wherzdaBUDD is a fool
Offensive,This niggah aaron had me weak last night!
Offensive,This niggah better remember to bring his sperrys
Offensive,This niggah know wassup
Offensive,"This niggah said ""Oh kiss me through the phone looking ass"" haha"
Offensive,This niggah seems really clingy... Mhmm idk about that ! &#128563;&#128582;&#128581;
Offensive,This niggga said I be branding bitches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;
Offensive,This nigglet &#10084;&#65039;
Offensive,This nigguh got somebody contact as Ebola lol
Offensive,This nigguh really tried to fight me on the bus over a grape kool aid jammer &#128514;&#128514;&#128514;
Non-offensive,This no beef thing is for the birds!!!
Offensive,This office is used to pound some&#160;pussy http://t.co/x8jlLf0fA9
Offensive,This old bitch with floppy tits riding on the elevator with me is nerping so bad
Offensive,This one for dem hipster bitches that shop at value village
Non-offensive,"This one night I was tripping off brownies I put my running shoes on and I was still in pjs, it was 2am ! http://t.co/UwmBpCOMNE"
Non-offensive,"This picture on Weibo made China's censors add ""big yellow duck"" to its list of banned terms &#8594; http://t.co/87NSk91rJR http://t.co/j3aAKxwIfe"
Offensive,This pussy dryer than yours... RT @LoyalLamb85: Drier vs. Dryer :(
Offensive,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here
Offensive,"This random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes.
I feel it."
Non-offensive,This re-colored pictured of Abraham Lincoln is one of the coolest things I&#8217;ve seen in a while&#8230; http://t.co/SHosDU7RYP
Non-offensive,This reminds me of another quality video lol. He ain't fittin to front for these peckerwoods! http://t.co/AYpwHr0J62
Offensive,This shit is a game right now.. That's why I play hoes.
Offensive,This shit is fixing to blow my mind.. Tony Cannoli back in this bitch http://t.co/oEijHSQC2d
Offensive,This shit is retarded &#8220;@_llVlllVlX: &#128128;&#128553;&#128557; http://t.co/se2xiDTmIF&#8221;
Offensive,This shit right here nigguh.. #MantanuskaThunderFuck #SativaDominant http://t.co/tDJUj7q0qj
Offensive,This shit sooooooooooooo trash.
Offensive,This side hoe main chick talk is disgusting. Get a life man
Offensive,"This song is the truth.... ""I wanna fuck your bestfriend for one night onlyy you think that bitch yo bestfriend but she be all on me"""
Offensive,This song may be for basic bitches but it's such a mood boost
Offensive,This stank bitch steady calling.. I wonder how she get my number!
Non-offensive,This store is SO redneck...
Offensive,This student call me to bitch about her grade. I tell homegirl I'm seeing an assignment here as not submitted.
Offensive,This subway worker is being a major bitch to a soldier. come on show some respect
Non-offensive,"This target is ghetto, but whatever"
Offensive,This tastes like wolf pussy
Offensive,This that bitch nigga shit they invented it I just created the term
Offensive,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed
Non-offensive,This waiting thing is for the birds...
Offensive,This was my Chit shake that monkey beeotch http://t.co/OOmruo1obI
Offensive,This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.
Offensive,This weight issue of mine really needs a good bitch slapp.
Offensive,This white bitch dressed as the devil at my job. Oh the irony lol
Offensive,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
Offensive,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you
Non-offensive,"This whole game, I've been trying to figure out why the Dutch are wearing yellow. SMH."
Offensive,This why I be on the bitches so much they LISTEN to Me &#128680;&#128680;&#128680;
Offensive,This wigga didn't follow me back.. Smh
Offensive,This work shit for the birds....ion think it take 8 hours to do nothing....
Offensive,This world needs a build a bitch workshop
Non-offensive,This. Good. #pricklypear #shiner http://t.co/clfJKT4IZ4
Non-offensive,This. Good. #pricklypear #shiner http://t.co/fa02A3aVxQ
Offensive,"Those ""tell me about yourself "" lookin ass niggas ... Ima crazy bitch that's all you need to know."
Offensive,Those faggots that keep posting gay ass videos of them cuddling with their gf's on Facebook.
Offensive,Those guys are the definition of white trash
Offensive,Those my v necks now ho
Non-offensive,Thou shall not mock Ryan(the future)Kelly
Offensive,Thought I told you not to trust these hoes
Offensive,Thoughts of her were good from sight and the worst when she opened her mouth.Moral of the story is they look sweet but these hoes sour bruh.
Non-offensive,Three little birds
Offensive,Throw a rager on your sweet 16 and everybody bring you presents and cards to my crib bitch. You grandma even bought you bday cake ova here
Offensive,Throw some orange on dat bitch
Offensive,Throw that flag bitch you ain't the real Bush!!
Offensive,Throwing fire crackers at cars? That shit is funny as fuck ! &#128514;&#128514;&#128514;
Offensive,Thump you right in the throat bitch
Non-offensive,Thursdays really been trash this season @nfl
Non-offensive,"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(21+) ,Friday(10-29-10) with Charlie Parr. The next night,Saturday..."
Offensive,Tia chepa... Uhh Noo bitch she is your Tia Irma &#128530; aghh he's so annoying
Offensive,Tick tack toe linin' up yo hoe
Offensive,Tickets hoe http://t.co/lPCS9Abo7W
Offensive,Tigers are fuckin garbage jesus christ...suck a dick ausmus you're just as trash as that sorry ass bullpen
Offensive,Till Michonne gutted dat hoe
Non-offensive,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me"
Non-offensive,Time 2 kill 2 birds with 1 stone. Work out while I renew my food handlers card online. Push play for this dumb class
Offensive,Time for bed &#127769;&#9729;&#65039;&#127776;&#9996;&#65039;peace bitches!
Offensive,Time for some panera bitch!!!&#127861;&#10071;
Offensive,Time hop makes me realize how much off a faggot I was lol
Offensive,Time to go make the gym my bitch
Non-offensive,Time to start listing to il spook
Offensive,Time to stunt on these hoes &#128120;&#128536;
Non-offensive,Tiny out here looking like an albino red nose pitbull from a dope boy's trap house.
Offensive,Tired of hoes man
Offensive,Tired of these butthurt @samsung commercials. Ya phones trash b.. We don't want em
Offensive,Tired of these hoes breathing my air.
Offensive,Tired of these niggas turning females into stuck up bitches
Offensive,Tires fly when I mash the gas... My motor hot and these hoes fast
Offensive,Titties nd pussy http://t.co/Hy9CTY37sw
Offensive,Tl blew up hoes on waka dick. #turndown he ain't follin y'all hoes#bow
Offensive,To a hood bitch Gucci voice is euphoric
Non-offensive,"To be clear, I don't think there's any chance Krug leaves for Russia. But it's fun to mock the speculation."
Offensive,To many dumb hoes in milwaukee
Offensive,To many niggas and not enough hoes and most of you niggas acting like hoes
Non-offensive,To the senior class: there will be Oreo funfetti bars in the den this morning &#128538;
Offensive,"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent"
Offensive,Today has been a bitch!!! I hit myself in the face with a branch!! I lost like 5 pounds of water weight!! And I'm sunburnt !! Thank you
Non-offensive,Today is GAMEDAY! #iubb i need #iu to win so my jersey can arrive! #HoosierNation #hoosiers
Non-offensive,Today is fun but tuesday will be awesome. #IU v #michiganst #1UBB #hoosiers
Offensive,Today was just joints on joints on joints of some Reserve wit my niggah @BlakkHoodie_562 #SmokinDrankin
Offensive,Today's Spy Ops : ( Sexy smooth soles. They would feel good on shaft and balls. Love the grass stains On the other ) http://t.co/J0kceJQd0j
Non-offensive,Today's Spy Ops: (His soles need a cleaning lick lick. I bet this cuties sneaks smell good) http://t.co/c7Hj3DvNgp
Offensive,Todays Spy Ops ( A country guy with big feet. I lv to lick his soles n hv soles on my cock ) http://t.co/baEeMot812
Offensive,Told da nicca str8 up to his face whateva he got goin on I Want In..Guess he felt some type of way bout it
Offensive,Told her like... it's 90 degrees out this bitch and I'm walkin in jeans (it was like 70 when we got there) like apostles. Shit don't add up.
Offensive,Told my bitch I don't wanna eat I'm money hungry
Offensive,Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.
Offensive,"Told that hoe she special, like the McRib&#169; at McDonalds.."
Offensive,"Told that hoe to suck it up, she got lips like rubber ducks"
Offensive,Told ya months ago Charlie wasn't bullshittin.. Bevo is next
Offensive,"Tolerance? What, in sharpening knives? 200+ years Jihadis have been a pain in our a$$. @GermanShepher10 @crookedwren @allahpundit @JammieWF"
Offensive,Tom Brady is the biggest pussy in the NFL by far
Non-offensive,Tommy trash
Non-offensive,Tomorrow's agenda: bake brownies &amp; visit a couple open house.
Offensive,Tongue inside her pussy or dont bother eating her
Offensive,Tonight I gotta take a dope ass picture wit a bad bitch while I'm drunk so I can change my avi. I'm tired of seeing this one already
Non-offensive,Tonight starts the road the Super Bowl for the @Browns! Here we go brownies here we go! WOOF WOOF #Browns2014Draft
Non-offensive,Tonight. My sole purpose is to be thoroughly intoxicated. Night off and no class In the AM. Maybe I deserve it
Offensive,Tony Blair equals Bush's bitch #morningjoe
Offensive,"Tony Parker is making Norris Cole his bitch with the one on one, or just takin him off the dribble an breaking some damn ankles! #GoSpursGo"
Non-offensive,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey
Offensive,"Too fast for the Feds, too cocky for the cops.. Had to ditch my old bitch, gettin sloppy wit the pots"
Offensive,Too little too late bitch ass nigga
Offensive,Too many bad bitches last night
Offensive,Too many bitches got rabies And I hate a ho hoppin' woman #Stank pussy-poppin' woman
Offensive,Too many chicks trying be wavey bitches be yourself
Offensive,Too many pretty bitches got the sore throat voice.Mostly red bones. #TurnOff
Non-offensive,Too much makeup so trash..
Offensive,Too much shit going on to deal with another bitch nonsense ....
Offensive,Too worried bout bitches &amp; fashion they go missing in action.
Offensive,Took .1 of Molly (gonna die) #pussy #ass #bitch
Offensive,Took Uber to &amp; from thr shakey club last weekend. $12 total. Cheaper than the $20 parking. Had $8 extra to throw at the hoes.
Offensive,Took a broke bitch nigga&#128520;
Offensive,"Took yo bitch and gave her back, my bad."
Offensive,Top 5 stankiest pussies
Offensive,Top knotch hoes get the most not the lesser
Offensive,Totaled RT @CSharp_C3ENT: Crashed dat hoe RT @viaNAWF: Drake verse on that nicki &gt;&gt;&gt;&gt;&gt;
Offensive,Touchdown hoe ... touchdown hoe!!!!!
Non-offensive,"Tracy Morgans car wreck and the press was covered by Zappa in the 60's...""Some joker with a brownie and ye'll see it all complete"""
Non-offensive,Traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
Non-offensive,Trailor trash tina time &#128556;
Offensive,"Trainer lady is a bitch, shook my hand made me promise her I'ma study for a test tomorrow, and idk I don't like her she's trying to break me"
Offensive,Translation for the slow he out saving hoes 1 by 1 RT @CiscoAllDay: Out here saving lives! &#128557;&#128514;&#128557;&#128514;
Offensive,Trap drugs be getting all kinds of bitches lmao
Offensive,Trapping motherfucker I be Juggin like a bitch catch me up in traffic might be Juggin with yo bitch - @kirkfranklin
Offensive,Trash &#8220;@TieMyDuragBoo: Black people only play R&amp;B &amp; Hip hop at their parties..play some dubstep and House..yall coons need to expand&#8221;
Offensive,"Trash.. see how i capitalized the ""T"" in Trash.. RT @misskai__: Wtf is this Oreo song by r Kelly ? &#128514; tf"
Offensive,Treatin yo hoe like she yo bestfriend.. Like thats wifey
Non-offensive,Trending: 2 adult human skulls found in trash in Connecticut http://t.co/bykFaoYk6y http://t.co/f8GRqk3Tc8
Offensive,Trey Songz can sing but cant actually right a good song. Trey Songz is only relevant because of thirsty Black bitches
Offensive,"Trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;"
Offensive,Tripped balls on.lsd bitch!!!
Offensive,Trust a bitch I can't wife a bitch I can't
Offensive,Trust me when I say foot stomps hurt like a fucking bitch
Offensive,"Trust me when I say you shouldn't trust her if she tweets ""from bae to bruh real quick."" Only hoes can drop niggas ""real quick"""
Offensive,"Trust no nigga, fear no bitch &#128074;&#128142;"
Offensive,"Trust no player, fear no bitch."
Offensive,Trust none bitch I don't
Offensive,Trust none bitch I don't wife a bitch? Bitch I won't
Offensive,Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy
Offensive,Truth be told ...that's all my pussy &#128175;
Offensive,Truth is @MaxOn_MaxOff5 ate yellow snow as a child..
Offensive,Truth is you're about as smelly as a barn bitch.
Offensive,Truuuuuuuuue RT @kanYeBreast: but bitch u fine tho RT @SheSeauxSaditty: I've been old all my old ass life. And that's fine.
Offensive,Truuuuuuuuuuu facts both then niggaz is pussy nd I'll tag em both @meekmill nd cassidy r/p by my nigga let http://t.co/NhYODSpP
Non-offensive,Try Rex's NEW water roasted tomato/potato sawdust crackers! Loaded with enough sodium as to make Lots wife look unsavory! Only 22.99 a box!
Offensive,Try to take Othot drugs bitch I'm 30'd up
Offensive,Tryna be sumbody cinnamon apple &#171;@DarksknStruggle Now I cant trust any bitch wit pussy that taste like cinnamon apple http://t.co/hwM427BW7V
Offensive,"Tryna determine if she a bad bitch, but then twitter saves her http://t.co/WNBfuiuU04"
Non-offensive,"Tryna get to home like base to base to base, closet looking like planet of the bathing apes"
Offensive,Tryna save a hoe that don't wanna be saved nope nope nope not me
Non-offensive,"Tuna is good the rest trash RT @AyeoFool: Cans of spam RT @MsBTxo: Most struggle food HAS TO BE any meat In a can, tuna included"
Offensive,Tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took FOR BITCHES
Offensive,Turk a hoe y'all....
Offensive,Turn a fuck nigguh to a rebound
Offensive,Turn a hoe into a house wife you bet not
Offensive,Turn it up with ma down bitch &#128076;
Non-offensive,Turn on the magic of colored light. #longexposure #lightwriting http://t.co/Um8LBsd6p9
Offensive,"Turn the entire fuck up, hoes!!!!"
Offensive,Turnup on all of you hoes
Offensive,Twatch sounds like twat.
Offensive,Tweakin hoe
Offensive,Tweekin hoe &#128526;&#128175;
Offensive,"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/9ZWr3O33iu #wtf"
Non-offensive,"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/Wafg8EYYGM"
Non-offensive,Twinkies are so unfilling. which is odd because they are filled
Offensive,"Twitter game is on point tonight btw guys, if you haven't caught on you're full retard."
Offensive,"Twitter has taught me that there are so many bitch made niggas in the world, don't be fooled"
Offensive,Twitter is for fags.
Offensive,"Twitter is like the friend I sometimes forget to visit, and then he calls and acts like a bitchy mcbitcherson with a side of bitch."
Non-offensive,Twitter is trash
Offensive,Twitter let you know who every hoe is in every city and country
Offensive,Twitter niggas always want you to have unprotected sex with these nothing ass bitches. NAH
Offensive,Twitter pic flossin hoes talkin @Papa_Woodall @fatstinker
Offensive,Twitter watching bitches.
Offensive,Twitter your being a bitch
Non-offensive,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR."
Offensive,"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right"
Offensive,Two days gone she been gone so long you can't get her on the phone cuz that bitch done been wit meeeeee
Offensive,Two dyked fightin over a bitch lol gtfoh
Offensive,Two foreign hoes Iont like the basic
Offensive,"Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/0xljzWBtkr"
Offensive,Two horny guys play with a sexy AV models trimmed pussy before they fuck&#160;her http://t.co/Y3sYBsVpV4
Offensive,Two horny guys take turns beating the shit out of a tight teen pink&#160;pussy http://t.co/RbOJWLAriQ
Non-offensive,Two red bones kissin n da back seat
Offensive,Two years strong with this honkie &#128536;&#10084; @mflury30 http://t.co/dKiQODLaOp
Offensive,Tyga and Drake two light skin bitches but if had to choose in a fight I would go with the guy from Compton over the one from Toronto
Offensive,"Tyga is a hoe!!! He pooted in my muthafuckin face..... we bout to fight, bruh"
Offensive,Tyler's my bitch. Sorry but I own you.
Offensive,Tym 2 lyt dis blunt n holla @ hoes.
Offensive,Type of nicca owe yu money but still ask you to go n on a blunt
Offensive,Typical bitch during a break up tweeting smfh
Offensive,"Typically hateful, anti-Christian, mentally ill and ugly dyke trash pig couple Jennifer McCarthy and Melisa Erwin http://t.co/tW9Nl5Hkmt"
Offensive,"Tyra Banks still getting paid for these America's next top model re runs, this bitch so bossy &#128096;&#128091;"
Non-offensive,Tyrese trash
Offensive,U Lil stupid ass bitch I aint fucking wit youuuu&#8252;&#127911;
Offensive,U bitches still fuccin bush
Offensive,"U can't stay the same &amp; expect change. U can't truly expect a good man if he call himself nigga, nigger.It means the same; A No Good Person!"
Offensive,U coons can't wait to wear them Oreo J's
Offensive,U coons watching love and hip hop ain't you
Offensive,U corn fly then bitch when it has no seeds and its lime green with full of Crystal all over
Offensive,U ever seen a bitch talk shit about another bitch then U see them hanging together?
Offensive,U fucken bitch wifi
Offensive,"U got a twin bed yo bitch ass better not invite her over to yo crib, u better off sleeping on a futon my boy"
Offensive,U got niggas an i got bitches &#127911;
Offensive,"U hoes hawkin in Ritta's today, ain't y'all?"
Offensive,U know that pussy good when it sound like u mixing spaghetti when u hit it lol
Offensive,U know this bitch hard http://t.co/oGhm5uYVuC
Offensive,U look like a dyke in ur pic lol
Offensive,"U niggas dnt like me I bet I can fck yo bitch tho ,"
Offensive,U of A hoes w/ the booties hangin out
Offensive,U on the hit list to bitch kill yo self
Offensive,U oversteppin u boundires as a sideline hoe
Offensive,U see a super bad bitch in the club with a nigga that u just can't understand how he got her 99% chance he meet her at #happyhour
Non-offensive,U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special
Offensive,U still fuck with your old bitch? &#8212; Disrespectful like shit http://t.co/CEYCDVZ4w5
Offensive,U sure tha bitch ain't slumped over dead ? Lol &#8220;@GucciLikeSushi: The thots is out here ! ! http://t.co/Lb9I8rHTmV&#8221;
Offensive,U think them nigs u with is with u?
Offensive,U wanna piss a hoe off when u in the club &amp; she in front U Tryna dance for u do what I'm doing right now Tweet
Offensive,U want a big titty'd hoe-dyke to wash ya rims lls RT @DickGregory I expect a chick at da bikini car wash to rid my rims of all brake dust!
Offensive,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did
Offensive,U wondering why I'm not answering I'm wondering where my money at niggas act like bitches these days
Offensive,U wont see me sober less i got court Mary the best bitch in life
Offensive,UPDATE: Three arrsted after German gay guy left in critical condition after being fag bashed in Belgrade http://t.co/5TNwQ2e7Q5
Non-offensive,US spy planes are flying over British skies in hunt for Jihadi John's assoc's with advanced tech! http://t.co/XfSeZSzu0m via @BeforeItsNews
Offensive,Ugh I can't stand a bitch that smokes black &amp; milds. They make me itch
Offensive,Ugh I fuckin hate when this bitch don't answer my calls ewwwwwww @Hi__________Bye
Offensive,Ugh I really can't wait to get paid tomorrow and spend it on my hoes &#128524;&#10084;&#65039;&#128131;&#128111;&#128109;&#128514;&#128514;&#128514;&#128514;
Offensive,Ugh I'm such a little bitch &#128514;
Offensive,Ugh bad bitches picture coming soon &#128514;
Offensive,"Ugh he's mine bitches! He's mine &amp; mine only. That's my baby, my man. Just know &amp; be aware. That's me!"
Offensive,Ugh like I hate when my momma get to talking all proper like bitch stfu.
Offensive,Ugh that crazy bitch in The Crucible smh
Offensive,Ugly ass hoe wanna be me so bad bitch gone on &#9996;&#65039;
Offensive,Ugly bitches always trynna take pics from the same angle &#128553;&#128553;&#128514;&#128514; guess it's they best side
Offensive,Ugly bitches know to get out the crib before the sun come up &#128514;&#128175;
Offensive,"Ugly bitches listen, yall can not be havin a stank attitude. yall dont have nothing working for you but your personally so dont fuck it up."
Offensive,Ugly bitches post the most retarded shit on social media.
Offensive,Ugly bitches stay subbing
Offensive,Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN
Offensive,"Ugly hoes favorite line: ""I'm far from ugly..."" I be like naw hoe, you closer than you think!"
Offensive,"Ugly hoes, you can NOT have attitudes! Kill the ratchetness!! You need to be nice, cause your looks sure ain't getting you nowhere!!!!"
Offensive,"Uh Cody called me a punk ass bitch and I said, I think you meant to say boss ass bitch but I'll let it go ctfu &#128514;"
Offensive,Uh oh RT @VICD713ENT: Control yo bitch if you don't want her in no shit. It's that simple
Offensive,Uh. How long do I have till #Apple comes out with the newest incarnation of the #iphone?!? I'm so ready. Two years and this bitch still goes
Offensive,Uhhh bitch
Offensive,"Ummm.. These hoes need guidance, better yet a baptism"
Offensive,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.
Non-offensive,"Un pollito cruzaba la frontera, un zorro se tropieza con el pollo, el zorro le dice, im sorry el pollo le dice im... http://t.co/oXcOYauJi1"
Non-offensive,"Uncalled for &#8220;@NoBeeetch: All trash ""@Trelaire1st: 16. Which one the best? http://t.co/KmOrdNEZRZ""&#8221;"
Offensive,Uncle Tom Hypocrite! http://t.co/cyc9MAdJpQ
Offensive,Uncle Tom ass muhfuckas.
Offensive,Unemployed niggas get the most bitches #FACTDONTARGUE
Offensive,"Unfortunately, I love her the most tho RT @KingHorseDick: @viaNAWF thats ur hoe too?"
Offensive,Ungrateful bitches never happy how u not happy? What u mean u ain't happy? #youngjefe!
Offensive,"Ungrateful shit lol RT @DJSydneyLove: Is sending for me in a Uber the new way of tryna pay for pussy ? Cuz lol, pls don't."
Non-offensive,"Unintended consequences of the current fed regulations. 
Trays of uneaten food thrown in the trash, 
Hungry kids.
 http://t.co/aaMJhHOW7y"
Offensive,"Unk just said ""bitches hit the bottle and they pussy start snappin"" lmao"
Offensive,Unlike some of yall boring ass bitches lol
Offensive,Unloyal girls turn good guys into assholes. &amp;&amp; unloyal guys turn good women into big time bitches...
Offensive,Until next time rednecks &#128521; I'll see you again &#128525;&#127482;&#127480; @ Rednecks With Paychecks http://t.co/vg3nbXETzP
Offensive,Until you hoes start actually fucking with me then I'll give props but until then you HOES trash &#128078;&#128078;&#128078;&#128129;&#128079;&#128080;&#128522;
Offensive,Up and let the heat pop bitch
Offensive,Up early on Dat good dope wit my niccas!
Non-offensive,Up early then a bitch driving to denton omg can I move already
Offensive,Up in this bitch like elevators
Non-offensive,Up like an eagle tryna catch the early bird that catches the worm.
Offensive,Up too early the damn birds are still chirping smh.
Offensive,Upstate hoes love down south niggas and down south females love upstate niggas
Offensive,Ur fat ... Not thick... It's a difference bitch
Offensive,"Ur no from here, u act sound infront ae me or I'll be an awfy cunt nd break ur fukin phone tae"
Non-offensive,Use to trap them birds now I'm fly like a birdddd
Offensive,Used the dollar menu &amp; spectate at the mall. But now I'm buying that bitch out cause shit I want it all ....
Offensive,"Used to have a girlfriend, now all I got is hoes.."
Offensive,VP Joe the Dildo still wants your guns. Hey Joe. FU. Oath breaking prick needs to be routed out. Hows it feel to be honkey whippin boy?
Offensive,Vagina flavored bacon bitch
Offensive,Val is such a bitch
